ID	Length
PITG_13899	825
PITG_13900	474
PITG_13901	2569
PITG_13902	228
PITG_13903	900
PITG_13904	3231
PITG_13905	2916
PITG_13906	432
PITG_13907	426
PITG_13908	600
PITG_13909	1059
PITG_13910	915
PITG_13911	681
PITG_13912	368
PITG_13913	1497
PITG_13914	1224
PITG_13915	1926
PITG_13916	297
PITG_13917	1440
PITG_13918	2405
PITG_13919	833
PITG_13920	3069
PITG_13921	1179
PITG_13922	411
PITG_13923	2319
PITG_13924	2736
PITG_13925	1350
PITG_13926	1584
PITG_13927	888
PITG_13929	1011
PITG_13930	345
PITG_13934	1611
PITG_13935	600
PITG_13936	291
PITG_13937	423
PITG_13938	802
PITG_13939	2682
PITG_13940	345
PITG_13941	474
PITG_13942	288
PITG_13946	1110
PITG_13947	624
PITG_13948	670
PITG_13949	1062
PITG_13950	639
PITG_13951	645
PITG_13952	637
PITG_13953	636
PITG_13954	264
PITG_13955	523
PITG_13956	345
PITG_13957	1514
PITG_13959	390
PITG_13960	633
PITG_13961	654
PITG_13963	1914
PITG_13964	555
PITG_13965	597
PITG_13966	810
PITG_13967	408
PITG_13968	13122
PITG_13969	545
PITG_13970	2027
PITG_13971	1668
PITG_13972	383
PITG_13973	372
PITG_13974	636
PITG_13975	300
PITG_13976	1371
PITG_13977	2416
PITG_13979	768
PITG_13980	787
PITG_13981	912
PITG_13983	213
PITG_13985	450
PITG_13986	733
PITG_13987	201
PITG_13988	2999
PITG_13989	1005
PITG_13990	435
PITG_13991	1649
PITG_13992	759
PITG_13994	1302
PITG_13995	1008
PITG_13997	3482
PITG_13998	618
PITG_13999	1058
PITG_14000	927
PITG_14001	1002
PITG_14002	1212
PITG_14003	1725
PITG_14005	1576
PITG_14006	542
PITG_14007	1716
PITG_14008	1706
PITG_14009	2859
PITG_14010	1407
PITG_14012	414
PITG_14013	1527
PITG_14014	3951
PITG_14015	321
PITG_14016	585
PITG_14018	477
PITG_14020	396
PITG_14021	636
PITG_14022	2205
PITG_14023	3459
PITG_14024	363
PITG_14025	1128
PITG_14026	2844
PITG_14027	2496
PITG_14028	1110
PITG_14029	2058
PITG_14030	603
PITG_14032	576
PITG_14033	339
PITG_14034	588
PITG_14036	567
PITG_14037	447
PITG_14038	1320
PITG_14039	414
PITG_14040	525
PITG_14041	1269
PITG_14042	1035
PITG_14043	874
PITG_14044	3882
PITG_14045	186
PITG_14046	348
PITG_14047	660
PITG_14048	258
PITG_14049	642
PITG_14050	678
PITG_14051	1884
PITG_14052	855
PITG_14054	690
PITG_14055	1108
PITG_14056	1296
PITG_14057	1005
PITG_14058	1623
PITG_14059	396
PITG_14060	681
PITG_14061	1230
PITG_14062	918
PITG_14063	2166
PITG_14065	448
PITG_14066	1618
PITG_14067	993
PITG_14068	354
PITG_14070	141
PITG_14071	858
PITG_14075	390
PITG_14076	355
PITG_14077	617
PITG_14078	1020
PITG_14081	847
PITG_14082	261
PITG_14083	1482
PITG_14084	760
PITG_14086	366
PITG_14087	2082
PITG_14088	783
PITG_14089	735
PITG_14091	534
PITG_14092	1038
PITG_14093	396
PITG_14094	1647
PITG_14095	876
PITG_14096	789
PITG_14097	1485
PITG_14099	728
PITG_14100	1152
PITG_14101	1120
PITG_14102	2328
PITG_14103	846
PITG_14104	622
PITG_14105	848
PITG_14106	813
PITG_14107	573
PITG_14108	4407
PITG_14109	1193
PITG_14110	1665
PITG_14111	5686
PITG_14112	822
PITG_14113	952
PITG_14114	1440
PITG_14118	1428
PITG_14119	522
PITG_14123	1560
PITG_14124	927
PITG_14126	1804
PITG_14127	435
PITG_14129	351
PITG_14130	696
PITG_14131	936
PITG_14132	715
PITG_14133	1477
PITG_14134	1755
PITG_14135	357
PITG_14136	1134
PITG_14137	4506
PITG_14138	1038
PITG_14139	939
PITG_14140	1278
PITG_14141	1503
PITG_14145	835
PITG_14146	459
PITG_14147	1287
PITG_14148	525
PITG_14151	3267
PITG_14152	606
PITG_14155	1299
PITG_14156	2271
PITG_14159	2226
PITG_14160	1401
PITG_14161	984
PITG_14162	2205
PITG_14163	1188
PITG_14165	717
PITG_14166	342
PITG_14167	969
PITG_14168	915
PITG_14169	2592
PITG_14170	1310
PITG_14171	1488
PITG_14172	1324
PITG_14173	2472
PITG_14174	525
PITG_14175	8614
PITG_14176	1472
PITG_14177	336
PITG_14178	453
PITG_14179	758
PITG_14180	1184
PITG_14181	2029
PITG_14182	1236
PITG_14184	696
PITG_14187	837
PITG_14188	2541
PITG_14189	1514
PITG_14190	1329
PITG_14192	636
PITG_14193	351
PITG_14194	1356
PITG_14195	1485
PITG_14196	942
PITG_14197	1160
PITG_14198	1413
PITG_14199	372
PITG_14203	462
PITG_14206	1176
PITG_14207	974
PITG_14208	544
PITG_14210	1518
PITG_14211	675
PITG_14212	2001
PITG_14213	366
PITG_14214	544
PITG_14215	945
PITG_14216	1089
PITG_14217	978
PITG_14218	2823
PITG_14220	2925
PITG_14221	1071
PITG_14222	1167
PITG_14223	537
PITG_14224	753
PITG_14225	1281
PITG_14226	1554
PITG_14227	2658
PITG_14228	1272
PITG_14229	5064
PITG_14230	3681
PITG_14231	2022
PITG_14232	1737
PITG_14237	1854
PITG_14238	2001
PITG_14239	2973
PITG_14241	948
PITG_14243	1464
PITG_14247	4158
PITG_14248	1049
PITG_14249	1245
PITG_14251	1827
PITG_14252	2175
PITG_14253	1734
PITG_14254	1638
PITG_14255	348
PITG_14256	366
PITG_14257	2697
PITG_14258	396
PITG_14259	435
PITG_14260	1614
PITG_14263	480
PITG_14267	1902
PITG_14268	342
PITG_14269	894
PITG_14270	1299
PITG_14272	1775
PITG_14273	417
PITG_14274	1050
PITG_14275	213
PITG_14276	648
PITG_14277	1713
PITG_14278	3004
PITG_14279	1134
PITG_14280	555
PITG_14281	1008
PITG_14282	567
PITG_14283	978
PITG_14284	4761
PITG_14285	749
PITG_14286	1782
PITG_14287	1521
PITG_14288	1434
PITG_14292	138
PITG_14293	426
PITG_14294	471
PITG_14295	516
PITG_14296	3864
PITG_14297	337
PITG_14298	507
PITG_14299	946
PITG_14300	958
PITG_14302	411
PITG_14303	375
PITG_14304	1101
PITG_14309	2043
PITG_14310	771
PITG_14312	1416
PITG_14314	1201
PITG_14315	609
PITG_14319	1214
PITG_14322	808
PITG_14325	774
PITG_14326	429
PITG_14327	429
PITG_14328	408
PITG_14330	303
PITG_14331	1288
PITG_14332	876
PITG_14334	303
PITG_14335	1443
PITG_14336	327
PITG_14337	552
PITG_14338	369
PITG_14339	312
PITG_14343	1828
PITG_14344	708
PITG_14346	786
PITG_14348	669
PITG_14349	1221
PITG_14351	1933
PITG_14352	885
PITG_14353	801
PITG_14354	1524
PITG_14355	1079
PITG_14356	651
PITG_14357	1155
PITG_14358	687
PITG_14359	353
PITG_14360	483
PITG_14362	2580
PITG_14363	318
PITG_14364	867
PITG_14365	1772
PITG_14366	477
PITG_14368	447
PITG_14371	444
PITG_14374	444
PITG_14375	750
PITG_14376	363
PITG_14377	321
PITG_14379	1449
PITG_14380	2424
PITG_14381	724
PITG_14382	1128
PITG_14383	537
PITG_14384	3222
PITG_14385	1404
PITG_14386	240
PITG_14388	1353
PITG_14389	700
PITG_14390	699
PITG_14391	696
PITG_14392	2352
PITG_14393	2127
PITG_14394	525
PITG_14396	1074
PITG_14397	1020
PITG_14398	1596
PITG_14399	1860
PITG_14400	917
PITG_14401	1617
PITG_14402	741
PITG_14403	949
PITG_14404	882
PITG_14405	885
PITG_14406	561
PITG_14407	666
PITG_14409	2763
PITG_14410	435
PITG_14411	4257
PITG_14412	994
PITG_14413	2688
PITG_14414	363
PITG_14415	2926
PITG_14416	1284
PITG_14417	432
PITG_14418	777
PITG_14419	735
PITG_14420	1596
PITG_14421	642
PITG_14424	717
PITG_14425	594
PITG_14428	330
PITG_14429	507
PITG_14430	1194
PITG_14431	1571
PITG_14432	372
PITG_14434	372
PITG_14435	1133
PITG_14436	1255
PITG_14437	663
PITG_14439	779
PITG_14440	651
PITG_14441	5859
PITG_14442	156
PITG_14443	522
PITG_14444	981
PITG_14445	318
PITG_14448	393
PITG_14449	723
PITG_14450	1752
PITG_14451	701
PITG_14452	351
PITG_14453	384
PITG_14454	308
PITG_14455	1155
PITG_14456	2712
PITG_14458	1623
PITG_14459	780
PITG_14460	798
PITG_14461	1239
PITG_14462	2138
PITG_14463	2037
PITG_14465	1365
PITG_14466	1179
PITG_14467	477
PITG_14468	455
PITG_14469	1308
PITG_14471	807
PITG_14472	1605
PITG_14473	1967
PITG_14474	696
PITG_14475	225
PITG_14476	477
PITG_14477	435
PITG_14478	741
PITG_14479	834
PITG_14480	885
PITG_14481	420
PITG_14482	690
PITG_14483	1593
PITG_14484	1389
PITG_14485	2715
PITG_14486	975
PITG_14487	381
PITG_14488	285
PITG_14489	1783
PITG_14490	1752
PITG_14491	1149
PITG_14492	1022
PITG_14493	878
PITG_14494	858
PITG_14496	1278
PITG_14497	738
PITG_14498	633
PITG_14499	517
PITG_14500	630
PITG_14502	687
PITG_14504	510
PITG_14505	345
PITG_14506	246
PITG_14509	243
PITG_14513	678
PITG_14514	576
PITG_14515	1847
PITG_14516	1200
PITG_14518	330
PITG_14519	588
PITG_14520	639
PITG_14523	1143
PITG_14524	1083
PITG_14525	1149
PITG_14526	1053
PITG_14527	1059
PITG_14528	408
PITG_14529	498
PITG_14530	327
PITG_14531	537
PITG_14532	1380
PITG_14533	677
PITG_14534	1134
PITG_14536	1869
PITG_14537	354
PITG_14538	1869
PITG_14539	1869
PITG_14541	198
PITG_14543	990
PITG_14546	1799
PITG_14547	2334
PITG_14548	312
PITG_14549	967
PITG_14550	486
PITG_14551	372
PITG_14552	204
PITG_14553	417
PITG_14554	581
PITG_14557	954
PITG_14558	774
PITG_14560	795
PITG_14561	2703
PITG_14562	408
PITG_14563	1482
PITG_14564	1174
PITG_14565	1070
PITG_14566	1134
PITG_14567	387
PITG_14568	1029
PITG_14570	1227
PITG_14571	495
PITG_14572	558
PITG_14573	3054
PITG_14574	798
PITG_14575	321
PITG_14576	630
PITG_14577	477
PITG_14578	636
PITG_14579	3101
PITG_14580	1098
PITG_14581	1445
PITG_14582	530
PITG_14583	1365
PITG_14584	1049
PITG_14585	705
PITG_14586	858
PITG_14587	1543
PITG_14588	606
PITG_14589	1109
PITG_14590	1467
PITG_14591	873
PITG_14592	429
PITG_14593	1464
PITG_14594	462
PITG_14595	559
PITG_14596	927
PITG_14597	279
PITG_14598	2259
PITG_14599	2040
PITG_14600	1311
PITG_14601	291
PITG_14602	3213
PITG_14603	1455
PITG_14604	470
PITG_14605	1100
PITG_14606	587
PITG_14607	949
PITG_14608	697
PITG_14609	906
PITG_14610	1830
PITG_14611	312
PITG_14612	915
PITG_14613	871
PITG_14614	1224
PITG_14615	468
PITG_14616	654
PITG_14617	2167
PITG_14619	731
PITG_14620	357
PITG_14621	414
PITG_14622	903
PITG_14623	780
PITG_14624	801
PITG_14625	964
PITG_14626	1755
PITG_14632	1024
PITG_14633	880
PITG_14634	868
PITG_14635	1124
PITG_14636	763
PITG_14637	1686
PITG_14638	1514
PITG_14639	1949
PITG_14640	3450
PITG_14641	817
PITG_14642	963
PITG_14643	385
PITG_14644	2514
PITG_14645	444
PITG_14650	381
PITG_14651	1146
PITG_14652	1542
PITG_14653	381
PITG_14654	558
PITG_14655	633
PITG_14656	2625
PITG_14657	1680
PITG_14658	2628
PITG_14662	405
PITG_14663	533
PITG_14665	249
PITG_14666	2184
PITG_14667	1584
PITG_14668	402
PITG_14669	751
PITG_14671	234
PITG_14672	609
PITG_14673	825
PITG_14674	2100
PITG_14675	1113
PITG_14676	1041
PITG_14679	636
PITG_14680	1155
PITG_14683	913
PITG_14684	546
PITG_14685	1410
PITG_14688	600
PITG_14690	366
PITG_14691	465
PITG_14692	390
PITG_14694	1260
PITG_14695	1320
PITG_14696	2155
PITG_14697	1576
PITG_14698	1683
PITG_14699	1413
PITG_14700	615
PITG_14701	855
PITG_14702	384
PITG_14703	1977
PITG_14704	675
PITG_14707	1719
PITG_14708	804
PITG_14709	315
PITG_14710	1116
PITG_14711	891
PITG_14712	1330
PITG_14713	696
PITG_14714	670
PITG_14715	867
PITG_14716	653
PITG_14717	2433
PITG_14718	1122
PITG_14720	897
PITG_14721	1208
PITG_14722	1155
PITG_14723	849
PITG_14724	279
PITG_14725	988
PITG_14726	903
PITG_14727	6687
PITG_14728	1143
PITG_14729	399
PITG_14730	2583
PITG_14731	1692
PITG_14732	420
PITG_14733	330
PITG_14735	651
PITG_14736	429
PITG_14737	429
PITG_14738	429
PITG_14739	429
PITG_14740	1599
PITG_14741	393
PITG_14742	516
PITG_14743	3543
PITG_14744	1479
PITG_14746	732
PITG_14747	2724
PITG_14748	1578
PITG_14749	2256
PITG_14750	1668
PITG_14751	504
PITG_14753	1542
PITG_14756	990
PITG_14757	2748
PITG_14758	552
PITG_14759	375
PITG_14761	426
PITG_14762	282
PITG_14765	2775
PITG_14766	699
PITG_14767	1681
PITG_14768	516
PITG_14770	1281
PITG_14771	555
PITG_14775	984
PITG_14777	601
PITG_14780	441
PITG_14782	399
PITG_14783	393
PITG_14785	732
PITG_14786	588
PITG_14787	393
PITG_14788	717
PITG_14789	312
PITG_14790	765
PITG_14792	1891
PITG_14794	995
PITG_14795	414
PITG_14797	369
PITG_14798	996
PITG_14799	660
PITG_14800	807
PITG_14801	986
PITG_14802	1615
PITG_14805	1041
PITG_14806	701
PITG_14807	1401
PITG_14808	1150
PITG_14809	651
PITG_14810	507
PITG_14811	318
PITG_14812	678
PITG_14814	276
PITG_14816	1575
PITG_14817	1270
PITG_14818	1890
PITG_14819	1452
PITG_14821	3198
PITG_14822	2292
PITG_14823	2241
PITG_14824	2442
PITG_14825	2826
PITG_14826	2835
PITG_14827	2826
PITG_14828	1962
PITG_14829	459
PITG_14831	1218
PITG_14832	474
PITG_14833	1892
PITG_14834	1326
PITG_14835	2160
PITG_14836	1065
PITG_14839	609
PITG_14840	2958
PITG_14841	990
PITG_14845	1935
PITG_14846	399
PITG_14847	879
PITG_14848	123
PITG_14849	888
PITG_14850	772
PITG_14851	321
PITG_14852	1241
PITG_14853	759
PITG_14854	1809
PITG_14855	426
PITG_14860	336
PITG_14861	1617
PITG_14862	1260
PITG_14863	1443
PITG_14864	1512
PITG_14865	768
PITG_14868	794
PITG_14874	465
PITG_14875	237
PITG_14876	207
PITG_14877	819
PITG_14879	762
PITG_14880	891
PITG_14881	465
PITG_14884	1812
PITG_14885	631
PITG_14886	762
PITG_14887	7788
PITG_14888	639
PITG_14889	1337
PITG_14890	1401
PITG_14891	396
PITG_14892	519
PITG_14893	363
PITG_14894	237
PITG_14898	831
PITG_14903	390
PITG_14904	273
PITG_14905	611
PITG_14906	534
PITG_14908	631
PITG_14909	357
PITG_14910	1525
PITG_14911	966
PITG_14912	543
PITG_14913	636
PITG_14914	548
PITG_14915	900
PITG_14916	492
PITG_14917	1938
PITG_14918	990
PITG_14919	1650
PITG_14920	858
PITG_14921	531
PITG_14922	1275
PITG_14923	2760
PITG_14924	524
PITG_14925	702
PITG_14927	2127
PITG_14928	441
PITG_14932	270
PITG_14933	360
PITG_14934	1302
PITG_14935	1500
PITG_14936	915
PITG_14937	2201
PITG_14938	474
PITG_14939	1665
PITG_14941	967
PITG_14942	1758
PITG_14943	525
PITG_14944	1707
PITG_14945	806
PITG_14946	1005
PITG_14947	567
PITG_14948	535
PITG_14949	861
PITG_14950	306
PITG_14951	1134
PITG_14954	498
PITG_14955	498
PITG_14956	834
PITG_14959	498
PITG_14960	498
PITG_14961	498
PITG_14962	498
PITG_14963	336
PITG_14964	218
PITG_14965	270
PITG_14966	1487
PITG_14967	783
PITG_14968	1344
PITG_14969	1500
PITG_14970	2175
PITG_14971	2445
PITG_14972	2313
PITG_14973	2205
PITG_14975	2026
PITG_14976	2139
PITG_14977	1299
PITG_14978	666
PITG_14979	798
PITG_14980	1095
PITG_14981	1482
PITG_14983	399
PITG_14984	399
PITG_14986	399
PITG_14987	453
PITG_14988	546
PITG_14989	333
PITG_14990	718
PITG_14991	1524
PITG_14992	2814
PITG_14993	720
PITG_14994	372
PITG_14995	485
PITG_14999	465
PITG_15000	672
PITG_15001	1026
PITG_15002	399
PITG_15003	1169
PITG_15004	480
PITG_15006	2475
PITG_15011	995
PITG_15013	783
PITG_15014	537
PITG_15015	2745
PITG_15016	1059
PITG_15017	1689
PITG_15020	690
PITG_15021	899
PITG_15022	1158
PITG_15023	2079
PITG_15024	321
PITG_15026	3563
PITG_15032	1458
PITG_15033	1689
PITG_15037	345
PITG_15038	1488
PITG_15039	1518
PITG_15040	1113
PITG_15041	651
PITG_15042	1308
PITG_15043	1986
PITG_15044	405
PITG_15045	1173
PITG_15046	696
PITG_15047	2076
PITG_15048	1113
PITG_15049	1209
PITG_15050	1959
PITG_15051	1377
PITG_15052	1236
PITG_15053	2553
PITG_15054	1152
PITG_15055	945
PITG_15056	444
PITG_15057	1582
PITG_15058	3159
PITG_15059	282
PITG_15060	3840
PITG_15062	2313
PITG_15063	351
PITG_15065	969
PITG_15067	1357
PITG_15069	574
PITG_15070	805
PITG_15071	1382
PITG_15072	1305
PITG_15073	1068
PITG_15074	840
PITG_15075	2160
PITG_15076	1509
PITG_15077	1257
PITG_15078	1128
PITG_15079	609
PITG_15080	435
PITG_15081	1803
PITG_15082	1784
PITG_15083	3843
PITG_15084	714
PITG_15085	777
PITG_15086	498
PITG_15087	1833
PITG_15089	2109
PITG_15090	435
PITG_15091	873
PITG_15092	954
PITG_15093	990
PITG_15095	324
PITG_15096	345
PITG_15097	1695
PITG_15098	621
PITG_15099	387
PITG_15100	1846
PITG_15101	571
PITG_15102	219
PITG_15104	1554
PITG_15105	2082
PITG_15107	480
PITG_15108	312
PITG_15109	342
PITG_15110	2130
PITG_15111	1160
PITG_15113	489
PITG_15114	1566
PITG_15115	768
PITG_15116	1458
PITG_15117	1384
PITG_15118	578
PITG_15119	1494
PITG_15120	483
PITG_15123	1548
PITG_15124	900
PITG_15125	1548
PITG_15126	691
PITG_15127	1548
PITG_15128	996
PITG_15129	1772
PITG_15133	1191
PITG_15134	573
PITG_15135	351
PITG_15136	1542
PITG_15137	345
PITG_15138	931
PITG_15139	4176
PITG_15140	3114
PITG_15141	2175
PITG_15142	1473
PITG_15146	1014
PITG_15148	1338
PITG_15149	1938
PITG_15150	1204
PITG_15151	423
PITG_15152	2283
PITG_15153	870
PITG_15154	1444
PITG_15155	1027
PITG_15156	270
PITG_15161	696
PITG_15162	510
PITG_15164	1365
PITG_15165	1602
PITG_15166	519
PITG_15167	832
PITG_15169	591
PITG_15170	571
PITG_15171	477
PITG_15172	726
PITG_15173	2907
PITG_15174	408
PITG_15175	861
PITG_15176	486
PITG_15177	507
PITG_15178	4350
PITG_15179	3729
PITG_15180	1071
PITG_15186	414
PITG_15187	282
PITG_15190	654
PITG_15191	921
PITG_15193	474
PITG_15194	1062
PITG_15195	2239
PITG_15196	1277
PITG_15197	781
PITG_15199	585
PITG_15201	1485
PITG_15202	336
PITG_15207	1089
PITG_15212	836
PITG_15213	636
PITG_15214	921
PITG_15215	639
PITG_15216	615
PITG_15217	1123
PITG_15218	420
PITG_15222	330
PITG_15223	2834
PITG_15225	666
PITG_15226	675
PITG_15227	994
PITG_15228	2001
PITG_15229	857
PITG_15230	372
PITG_15235	552
PITG_15236	596
PITG_15237	639
PITG_15238	1067
PITG_15239	1737
PITG_15240	2091
PITG_15241	2028
PITG_15242	2448
PITG_15243	2356
PITG_15244	3771
PITG_15246	513
PITG_15247	525
PITG_15248	1694
PITG_15249	716
PITG_15250	585
PITG_15251	1172
PITG_15252	1587
PITG_15253	1191
PITG_15254	426
PITG_15255	384
PITG_15256	1463
PITG_15257	783
PITG_15258	2757
PITG_15259	690
PITG_15260	1035
PITG_15261	966
PITG_15262	1557
PITG_15263	1965
PITG_15264	1623
PITG_15265	1902
PITG_15267	4734
PITG_15268	633
PITG_15269	639
PITG_15270	788
PITG_15271	1170
PITG_15276	3360
PITG_15277	486
PITG_15278	1560
PITG_15279	924
PITG_15280	3014
PITG_15281	939
PITG_15282	1296
PITG_15283	2229
PITG_15284	1458
PITG_15285	798
PITG_15286	807
PITG_15287	642
PITG_15288	819
PITG_15290	2610
PITG_15291	2562
PITG_15292	1431
PITG_15293	1851
PITG_15294	1371
PITG_15295	636
PITG_15296	669
PITG_15297	360
PITG_15298	2196
PITG_15299	765
PITG_15300	1302
PITG_15301	929
PITG_15303	387
PITG_15304	552
PITG_15305	480
PITG_15307	414
PITG_15309	2892
PITG_15310	1413
PITG_15311	1101
PITG_15312	3231
PITG_15313	321
PITG_15314	366
PITG_15315	405
PITG_15316	636
PITG_15318	360
PITG_15319	4680
PITG_15320	2298
PITG_15321	1254
PITG_15322	885
PITG_15323	1344
PITG_15327	720
PITG_15328	972
PITG_15329	992
PITG_15330	300
PITG_15331	747
PITG_15334	315
PITG_15335	475
PITG_15336	564
PITG_15337	501
PITG_15341	354
PITG_15342	846
PITG_15343	408
PITG_15344	2346
PITG_15346	309
PITG_15348	372
PITG_15349	810
PITG_15351	744
PITG_15353	1356
PITG_15354	315
PITG_15355	321
PITG_15356	384
PITG_15357	437
PITG_15358	1415
PITG_15359	1491
PITG_15360	462
PITG_15361	513
PITG_15365	1330
PITG_15366	1107
PITG_15367	1662
PITG_15368	1320
PITG_15370	1456
PITG_15373	594
PITG_15374	828
PITG_15375	1846
PITG_15376	1365
PITG_15377	1601
PITG_15379	1173
PITG_15380	718
PITG_15381	1170
PITG_15382	1554
PITG_15383	456
PITG_15384	351
PITG_15385	354
PITG_15387	1919
PITG_15388	771
PITG_15389	192
PITG_15390	381
PITG_15391	1380
PITG_15392	2013
PITG_15393	2820
PITG_15394	984
PITG_15395	658
PITG_15396	489
PITG_15397	699
PITG_15398	2334
PITG_15399	1149
PITG_15400	1230
PITG_15402	501
PITG_15403	780
PITG_15404	375
PITG_15405	1308
PITG_15406	1470
PITG_15407	530
PITG_15408	9717
PITG_15409	1103
PITG_15410	876
PITG_15411	561
PITG_15413	1794
PITG_15414	792
PITG_15415	1173
PITG_15416	382
PITG_15417	1635
PITG_15419	1173
PITG_15420	1131
PITG_15421	204
PITG_15423	1257
PITG_15424	687
PITG_15425	399
PITG_15428	267
PITG_15429	318
PITG_15431	348
PITG_15434	474
PITG_15435	695
PITG_15436	339
PITG_15437	861
PITG_15438	306
PITG_15439	357
PITG_15440	222
PITG_15441	672
PITG_15442	1159
PITG_15443	876
PITG_15444	615
PITG_15445	1188
PITG_15446	414
PITG_15447	2655
PITG_15448	441
PITG_15449	1312
PITG_15450	2922
PITG_15451	1059
PITG_15453	1926
PITG_15454	357
PITG_15455	570
PITG_15457	375
PITG_15459	1839
PITG_15462	1812
PITG_15463	1642
PITG_15466	1221
PITG_15467	963
PITG_15468	1890
PITG_15469	2503
PITG_15470	1371
PITG_15471	2307
PITG_15472	2229
PITG_15473	1923
PITG_15474	747
PITG_15475	3045
PITG_15476	1184
PITG_15477	1995
PITG_15478	711
PITG_15479	1149
PITG_15480	1902
PITG_15481	1182
PITG_15483	456
PITG_15485	1449
PITG_15486	1452
PITG_15487	909
PITG_15488	429
PITG_15490	1532
PITG_15491	599
PITG_15492	777
PITG_15493	1266
PITG_15494	438
PITG_15496	1889
PITG_15497	933
PITG_15498	1056
PITG_15500	504
PITG_15501	522
PITG_15502	894
PITG_15503	1176
PITG_15504	765
PITG_15505	7237
PITG_15506	684
PITG_15507	426
PITG_15509	7512
PITG_15511	1881
PITG_15512	987
PITG_15513	1799
PITG_15515	369
PITG_15518	1428
PITG_15519	522
PITG_15523	600
PITG_15525	675
PITG_15526	696
PITG_15528	201
PITG_15529	1780
PITG_15530	1968
PITG_15531	1086
PITG_15533	393
PITG_15534	905
PITG_15535	252
PITG_15536	753
PITG_15537	693
PITG_15538	1715
PITG_15539	1013
PITG_15540	522
PITG_15541	778
PITG_15542	805
PITG_15543	1270
PITG_15544	588
PITG_15545	831
PITG_15546	1362
PITG_15547	960
PITG_15548	1206
PITG_15549	957
PITG_15550	987
PITG_15551	517
PITG_15552	2006
PITG_15553	1909
PITG_15554	456
PITG_15555	495
PITG_15556	369
PITG_15563	624
PITG_15564	2487
PITG_15565	645
PITG_15566	2364
PITG_15567	1316
PITG_15568	755
PITG_15569	2958
PITG_15570	972
PITG_15571	1590
PITG_15572	2499
PITG_15573	833
PITG_15574	672
PITG_15575	567
PITG_15576	786
PITG_15577	780
PITG_15582	9676
PITG_15584	822
PITG_15587	579
PITG_15588	300
PITG_15590	399
PITG_15593	681
PITG_15595	318
PITG_15596	1075
PITG_15597	900
PITG_15598	495
PITG_15599	1886
PITG_15600	1308
PITG_15601	378
PITG_15602	1425
PITG_15603	1020
PITG_15604	435
PITG_15605	1103
PITG_15606	2345
PITG_15607	2499
PITG_15608	1224
PITG_15609	544
PITG_15610	1305
PITG_15611	900
PITG_15615	1469
PITG_15616	861
PITG_15617	420
PITG_15618	2115
PITG_15619	957
PITG_15620	2802
PITG_15621	2340
PITG_15622	1236
PITG_15623	2022
PITG_15624	300
PITG_15625	15033
PITG_15626	637
PITG_15627	1153
PITG_15628	1129
PITG_15629	735
PITG_15630	342
PITG_15633	423
PITG_15637	6111
PITG_15638	612
PITG_15639	500
PITG_15640	894
PITG_15641	1108
PITG_15642	1349
PITG_15644	1194
PITG_15645	1278
PITG_15648	378
PITG_15649	840
PITG_15651	453
PITG_15652	834
PITG_15653	300
PITG_15654	723
PITG_15655	2283
PITG_15656	449
PITG_15657	485
PITG_15658	660
PITG_15659	1151
PITG_15660	837
PITG_15661	1335
PITG_15662	1203
PITG_15665	717
PITG_15666	837
PITG_15667	888
PITG_15668	651
PITG_15669	1362
PITG_15670	1313
PITG_15671	306
PITG_15672	1341
PITG_15673	1338
PITG_15674	1245
PITG_15675	1233
PITG_15676	1131
PITG_15677	1107
PITG_15678	978
PITG_15679	816
PITG_15680	414
PITG_15681	1218
PITG_15682	1227
PITG_15685	1260
PITG_15686	1242
PITG_15687	648
PITG_15688	2016
PITG_15689	383
PITG_15690	1302
PITG_15691	345
PITG_15693	153
PITG_15694	1211
PITG_15695	2208
PITG_15696	2292
PITG_15697	420
PITG_15698	957
PITG_15701	399
PITG_15702	612
PITG_15703	765
PITG_15704	510
PITG_15705	1737
PITG_15706	474
PITG_15707	1012
PITG_15708	1434
PITG_15711	693
PITG_15712	414
PITG_15714	375
PITG_15716	795
PITG_15717	258
PITG_15718	465
PITG_15719	516
PITG_15721	927
PITG_15722	579
PITG_15723	632
PITG_15726	753
PITG_15727	225
PITG_15728	561
PITG_15731	4047
PITG_15732	984
PITG_15734	324
PITG_15735	2925
PITG_15736	603
PITG_15737	417
PITG_15738	684
PITG_15739	1098
PITG_15740	1494
PITG_15744	1032
PITG_15745	2106
PITG_15746	1590
PITG_15747	1239
PITG_15748	963
PITG_15749	795
PITG_15753	498
PITG_15754	441
PITG_15755	3254
PITG_15757	492
PITG_15758	1740
PITG_15759	384
PITG_15761	919
PITG_15762	2256
PITG_15763	1002
PITG_15764	1056
PITG_15769	372
PITG_15770	618
PITG_15771	2743
PITG_15772	852
PITG_15773	1617
PITG_15774	901
PITG_15776	867
PITG_15777	924
PITG_15778	1269
PITG_15779	4464
PITG_15780	405
PITG_15781	1179
PITG_15782	1005
PITG_15783	1123
PITG_15784	741
PITG_15785	1459
PITG_15786	1902
PITG_15787	1494
PITG_15790	1428
PITG_15791	1428
PITG_15792	1113
PITG_15793	5871
PITG_15794	3889
PITG_15795	1653
PITG_15796	1540
PITG_15799	624
PITG_15804	666
PITG_15806	1152
PITG_15807	2721
PITG_15810	669
PITG_15811	1362
PITG_15812	2541
PITG_15815	1929
PITG_15817	3621
PITG_15818	1143
